matrix,mode,opt_level,schedule,chunk_size,num_threads,perf,run,value
ash85.mtx,parallel,-O3,dynamic,100,2,no,5,0.000034
ash85.mtx,parallel,-O3,dynamic,100,2,no,6,0.000032
ash85.mtx,parallel,-O3,dynamic,100,2,no,7,0.000053
ash85.mtx,parallel,-O3,dynamic,100,2,no,8,0.000024
ash85.mtx,parallel,-O3,dynamic,100,2,no,9,0.000023
ash85.mtx,parallel,-O3,dynamic,100,2,no,10,0.000030
ash85.mtx,parallel,-O3,dynamic,100,2,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,100,2,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,no,1,0.000048
ash85.mtx,parallel,-O3,dynamic,100,4,no,2,0.000053
ash85.mtx,parallel,-O3,dynamic,100,4,no,3,0.000054
ash85.mtx,parallel,-O3,dynamic,100,4,no,4,0.000053
ash85.mtx,parallel,-O3,dynamic,100,4,no,5,0.000041
ash85.mtx,parallel,-O3,dynamic,100,4,no,6,0.000040
ash85.mtx,parallel,-O3,dynamic,100,4,no,7,0.000053
ash85.mtx,parallel,-O3,dynamic,100,4,no,8,0.000041
ash85.mtx,parallel,-O3,dynamic,100,4,no,9,0.000047
ash85.mtx,parallel,-O3,dynamic,100,4,no,10,0.000045
ash85.mtx,parallel,-O3,dynamic,100,4,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,100,4,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,no,1,0.000104
ash85.mtx,parallel,-O3,dynamic,100,8,no,2,0.000095
ash85.mtx,parallel,-O3,dynamic,100,8,no,3,0.000084
ash85.mtx,parallel,-O3,dynamic,100,8,no,4,0.000097
ash85.mtx,parallel,-O3,dynamic,100,8,no,5,0.000088
ash85.mtx,parallel,-O3,dynamic,100,8,no,6,0.000083
ash85.mtx,parallel,-O3,dynamic,100,8,no,7,0.000098
ash85.mtx,parallel,-O3,dynamic,100,8,no,8,0.000092
ash85.mtx,parallel,-O3,dynamic,100,8,no,9,0.000123
ash85.mtx,parallel,-O3,dynamic,100,8,no,10,0.000101
ash85.mtx,parallel,-O3,dynamic,100,8,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,100,8,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,no,1,0.000145
ash85.mtx,parallel,-O3,dynamic,100,16,no,2,0.000172
ash85.mtx,parallel,-O3,dynamic,100,16,no,3,0.000160
ash85.mtx,parallel,-O3,dynamic,100,16,no,4,0.000165
ash85.mtx,parallel,-O3,dynamic,100,16,no,5,0.000153
ash85.mtx,parallel,-O3,dynamic,100,16,no,6,0.000161
ash85.mtx,parallel,-O3,dynamic,100,16,no,7,0.000147
ash85.mtx,parallel,-O3,dynamic,100,16,no,8,0.000166
ash85.mtx,parallel,-O3,dynamic,100,16,no,9,0.000155
ash85.mtx,parallel,-O3,dynamic,100,16,no,10,0.000136
ash85.mtx,parallel,-O3,dynamic,100,16,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,100,16,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,no,1,0.000320
ash85.mtx,parallel,-O3,dynamic,100,32,no,2,0.000350
ash85.mtx,parallel,-O3,dynamic,100,32,no,3,0.000296
ash85.mtx,parallel,-O3,dynamic,100,32,no,4,0.000312
ash85.mtx,parallel,-O3,dynamic,100,32,no,5,0.000349
ash85.mtx,parallel,-O3,dynamic,100,32,no,6,0.000295
ash85.mtx,parallel,-O3,dynamic,100,32,no,7,0.000304
ash85.mtx,parallel,-O3,dynamic,100,32,no,8,0.000355
ash85.mtx,parallel,-O3,dynamic,100,32,no,9,0.000324
ash85.mtx,parallel,-O3,dynamic,100,32,no,10,0.000297
ash85.mtx,parallel,-O3,dynamic,100,32,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,100,32,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,no,1,0.000669
ash85.mtx,parallel,-O3,dynamic,100,64,no,2,0.000643
ash85.mtx,parallel,-O3,dynamic,100,64,no,3,0.000625
ash85.mtx,parallel,-O3,dynamic,100,64,no,4,0.000611
ash85.mtx,parallel,-O3,dynamic,100,64,no,5,0.000515
ash85.mtx,parallel,-O3,dynamic,100,64,no,6,0.000606
ash85.mtx,parallel,-O3,dynamic,100,64,no,7,0.000502
ash85.mtx,parallel,-O3,dynamic,100,64,no,8,0.000584
ash85.mtx,parallel,-O3,dynamic,100,64,no,9,0.000520
ash85.mtx,parallel,-O3,dynamic,100,64,no,10,0.000642
ash85.mtx,parallel,-O3,dynamic,100,64,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,100,64,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,no,1,0.000012
ash85.mtx,parallel,-O3,dynamic,1000,1,no,2,0.000006
ash85.mtx,parallel,-O3,dynamic,1000,1,no,3,0.000006
ash85.mtx,parallel,-O3,dynamic,1000,1,no,4,0.000007
ash85.mtx,parallel,-O3,dynamic,1000,1,no,5,0.000006
ash85.mtx,parallel,-O3,dynamic,1000,1,no,6,0.000008
ash85.mtx,parallel,-O3,dynamic,1000,1,no,7,0.000009
ash85.mtx,parallel,-O3,dynamic,1000,1,no,8,0.000007
ash85.mtx,parallel,-O3,dynamic,1000,1,no,9,0.000006
ash85.mtx,parallel,-O3,dynamic,1000,1,no,10,0.000006
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,1,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,no,1,0.000038
ash85.mtx,parallel,-O3,dynamic,1000,2,no,2,0.000029
ash85.mtx,parallel,-O3,dynamic,1000,2,no,3,0.000026
ash85.mtx,parallel,-O3,dynamic,1000,2,no,4,0.000031
ash85.mtx,parallel,-O3,dynamic,1000,2,no,5,0.000028
ash85.mtx,parallel,-O3,dynamic,1000,2,no,6,0.000032
ash85.mtx,parallel,-O3,dynamic,1000,2,no,7,0.000028
ash85.mtx,parallel,-O3,dynamic,1000,2,no,8,0.000031
ash85.mtx,parallel,-O3,dynamic,1000,2,no,9,0.000032
ash85.mtx,parallel,-O3,dynamic,1000,2,no,10,0.000032
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,2,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,no,1,0.000047
ash85.mtx,parallel,-O3,dynamic,1000,4,no,2,0.000064
ash85.mtx,parallel,-O3,dynamic,1000,4,no,3,0.000048
ash85.mtx,parallel,-O3,dynamic,1000,4,no,4,0.000057
ash85.mtx,parallel,-O3,dynamic,1000,4,no,5,0.000039
ash85.mtx,parallel,-O3,dynamic,1000,4,no,6,0.000051
ash85.mtx,parallel,-O3,dynamic,1000,4,no,7,0.000052
ash85.mtx,parallel,-O3,dynamic,1000,4,no,8,0.000054
ash85.mtx,parallel,-O3,dynamic,1000,4,no,9,0.000055
ash85.mtx,parallel,-O3,dynamic,1000,4,no,10,0.000061
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,4,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,no,1,0.000099
ash85.mtx,parallel,-O3,dynamic,1000,8,no,2,0.000102
ash85.mtx,parallel,-O3,dynamic,1000,8,no,3,0.000097
ash85.mtx,parallel,-O3,dynamic,1000,8,no,4,0.000083
ash85.mtx,parallel,-O3,dynamic,1000,8,no,5,0.000100
ash85.mtx,parallel,-O3,dynamic,1000,8,no,6,0.000090
ash85.mtx,parallel,-O3,dynamic,1000,8,no,7,0.000101
ash85.mtx,parallel,-O3,dynamic,1000,8,no,8,0.000102
ash85.mtx,parallel,-O3,dynamic,1000,8,no,9,0.000093
ash85.mtx,parallel,-O3,dynamic,1000,8,no,10,0.000099
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,8,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,no,1,0.000153
ash85.mtx,parallel,-O3,dynamic,1000,16,no,2,0.000132
ash85.mtx,parallel,-O3,dynamic,1000,16,no,3,0.000132
ash85.mtx,parallel,-O3,dynamic,1000,16,no,4,0.000158
ash85.mtx,parallel,-O3,dynamic,1000,16,no,5,0.000153
ash85.mtx,parallel,-O3,dynamic,1000,16,no,6,0.000180
ash85.mtx,parallel,-O3,dynamic,1000,16,no,7,0.000158
ash85.mtx,parallel,-O3,dynamic,1000,16,no,8,0.000179
ash85.mtx,parallel,-O3,dynamic,1000,16,no,9,0.000157
ash85.mtx,parallel,-O3,dynamic,1000,16,no,10,0.000162
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,16,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,no,1,0.000378
ash85.mtx,parallel,-O3,dynamic,1000,32,no,2,0.000311
ash85.mtx,parallel,-O3,dynamic,1000,32,no,3,0.000304
ash85.mtx,parallel,-O3,dynamic,1000,32,no,4,0.000263
ash85.mtx,parallel,-O3,dynamic,1000,32,no,5,0.000338
ash85.mtx,parallel,-O3,dynamic,1000,32,no,6,0.000336
ash85.mtx,parallel,-O3,dynamic,1000,32,no,7,0.000304
ash85.mtx,parallel,-O3,dynamic,1000,32,no,8,0.000346
ash85.mtx,parallel,-O3,dynamic,1000,32,no,9,0.000310
ash85.mtx,parallel,-O3,dynamic,1000,32,no,10,0.000334
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,32,yes,10,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,no,1,0.000554
ash85.mtx,parallel,-O3,dynamic,1000,64,no,2,0.000591
ash85.mtx,parallel,-O3,dynamic,1000,64,no,3,0.000568
ash85.mtx,parallel,-O3,dynamic,1000,64,no,4,0.000463
ash85.mtx,parallel,-O3,dynamic,1000,64,no,5,0.000872
ash85.mtx,parallel,-O3,dynamic,1000,64,no,6,0.000487
ash85.mtx,parallel,-O3,dynamic,1000,64,no,7,0.000499
ash85.mtx,parallel,-O3,dynamic,1000,64,no,8,0.000650
ash85.mtx,parallel,-O3,dynamic,1000,64,no,9,0.000540
ash85.mtx,parallel,-O3,dynamic,1000,64,no,10,0.000616
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,1,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,2,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,3,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,4,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,5,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,6,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,7,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,8,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,9,ERROR
ash85.mtx,parallel,-O3,dynamic,1000,64,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,1,no,1,0.000007
ash85.mtx,parallel,-O3,guided,1,1,no,2,0.000009
ash85.mtx,parallel,-O3,guided,1,1,no,3,0.000006
ash85.mtx,parallel,-O3,guided,1,1,no,4,0.000009
ash85.mtx,parallel,-O3,guided,1,1,no,5,0.000009
ash85.mtx,parallel,-O3,guided,1,1,no,6,0.000006
ash85.mtx,parallel,-O3,guided,1,1,no,7,0.000006
ash85.mtx,parallel,-O3,guided,1,1,no,8,0.000006
ash85.mtx,parallel,-O3,guided,1,1,no,9,0.000005
ash85.mtx,parallel,-O3,guided,1,1,no,10,0.000005
ash85.mtx,parallel,-O3,guided,1,1,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,1,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,2,no,1,0.000026
ash85.mtx,parallel,-O3,guided,1,2,no,2,0.000034
ash85.mtx,parallel,-O3,guided,1,2,no,3,0.000029
ash85.mtx,parallel,-O3,guided,1,2,no,4,0.000030
ash85.mtx,parallel,-O3,guided,1,2,no,5,0.000023
ash85.mtx,parallel,-O3,guided,1,2,no,6,0.000025
ash85.mtx,parallel,-O3,guided,1,2,no,7,0.000032
ash85.mtx,parallel,-O3,guided,1,2,no,8,0.000028
ash85.mtx,parallel,-O3,guided,1,2,no,9,0.000024
ash85.mtx,parallel,-O3,guided,1,2,no,10,0.000026
ash85.mtx,parallel,-O3,guided,1,2,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,2,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,4,no,1,0.000069
ash85.mtx,parallel,-O3,guided,1,4,no,2,0.000049
ash85.mtx,parallel,-O3,guided,1,4,no,3,0.000047
ash85.mtx,parallel,-O3,guided,1,4,no,4,0.000055
ash85.mtx,parallel,-O3,guided,1,4,no,5,0.000057
ash85.mtx,parallel,-O3,guided,1,4,no,6,0.000051
ash85.mtx,parallel,-O3,guided,1,4,no,7,0.000042
ash85.mtx,parallel,-O3,guided,1,4,no,8,0.000054
ash85.mtx,parallel,-O3,guided,1,4,no,9,0.000054
ash85.mtx,parallel,-O3,guided,1,4,no,10,0.000054
ash85.mtx,parallel,-O3,guided,1,4,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,4,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,8,no,1,0.000104
ash85.mtx,parallel,-O3,guided,1,8,no,2,0.000097
ash85.mtx,parallel,-O3,guided,1,8,no,3,0.000109
ash85.mtx,parallel,-O3,guided,1,8,no,4,0.000107
ash85.mtx,parallel,-O3,guided,1,8,no,5,0.000096
ash85.mtx,parallel,-O3,guided,1,8,no,6,0.000113
ash85.mtx,parallel,-O3,guided,1,8,no,7,0.000106
ash85.mtx,parallel,-O3,guided,1,8,no,8,0.000096
ash85.mtx,parallel,-O3,guided,1,8,no,9,0.000096
ash85.mtx,parallel,-O3,guided,1,8,no,10,0.000077
ash85.mtx,parallel,-O3,guided,1,8,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,8,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,16,no,1,0.000174
ash85.mtx,parallel,-O3,guided,1,16,no,2,0.000165
ash85.mtx,parallel,-O3,guided,1,16,no,3,0.000163
ash85.mtx,parallel,-O3,guided,1,16,no,4,0.000169
ash85.mtx,parallel,-O3,guided,1,16,no,5,0.000262
ash85.mtx,parallel,-O3,guided,1,16,no,6,0.000196
ash85.mtx,parallel,-O3,guided,1,16,no,7,0.000171
ash85.mtx,parallel,-O3,guided,1,16,no,8,0.000221
ash85.mtx,parallel,-O3,guided,1,16,no,9,0.000195
ash85.mtx,parallel,-O3,guided,1,16,no,10,0.000196
ash85.mtx,parallel,-O3,guided,1,16,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,16,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,32,no,1,0.000336
ash85.mtx,parallel,-O3,guided,1,32,no,2,0.000281
ash85.mtx,parallel,-O3,guided,1,32,no,3,0.001525
ash85.mtx,parallel,-O3,guided,1,32,no,4,0.000494
ash85.mtx,parallel,-O3,guided,1,32,no,5,0.000349
ash85.mtx,parallel,-O3,guided,1,32,no,6,0.000886
ash85.mtx,parallel,-O3,guided,1,32,no,7,0.000391
ash85.mtx,parallel,-O3,guided,1,32,no,8,0.000827
ash85.mtx,parallel,-O3,guided,1,32,no,9,0.000237
ash85.mtx,parallel,-O3,guided,1,32,no,10,0.000296
ash85.mtx,parallel,-O3,guided,1,32,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,32,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,1,64,no,1,0.000675
ash85.mtx,parallel,-O3,guided,1,64,no,2,0.000528
ash85.mtx,parallel,-O3,guided,1,64,no,3,0.000481
ash85.mtx,parallel,-O3,guided,1,64,no,4,0.000602
ash85.mtx,parallel,-O3,guided,1,64,no,5,0.000595
ash85.mtx,parallel,-O3,guided,1,64,no,6,0.000534
ash85.mtx,parallel,-O3,guided,1,64,no,7,0.000542
ash85.mtx,parallel,-O3,guided,1,64,no,8,0.000513
ash85.mtx,parallel,-O3,guided,1,64,no,9,0.000662
ash85.mtx,parallel,-O3,guided,1,64,no,10,0.000526
ash85.mtx,parallel,-O3,guided,1,64,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,3,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,4,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,5,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,6,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,7,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,8,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,9,ERROR
ash85.mtx,parallel,-O3,guided,1,64,yes,10,ERROR
ash85.mtx,parallel,-O3,guided,10,1,no,1,0.000006
ash85.mtx,parallel,-O3,guided,10,1,no,2,0.000007
ash85.mtx,parallel,-O3,guided,10,1,no,3,0.000007
ash85.mtx,parallel,-O3,guided,10,1,no,4,0.000009
ash85.mtx,parallel,-O3,guided,10,1,no,5,0.000007
ash85.mtx,parallel,-O3,guided,10,1,no,6,0.000006
ash85.mtx,parallel,-O3,guided,10,1,no,7,0.000007
ash85.mtx,parallel,-O3,guided,10,1,no,8,0.000006
ash85.mtx,parallel,-O3,guided,10,1,no,9,0.000006
ash85.mtx,parallel,-O3,guided,10,1,no,10,0.000006
ash85.mtx,parallel,-O3,guided,10,1,yes,1,ERROR
ash85.mtx,parallel,-O3,guided,10,1,yes,2,ERROR
ash85.mtx,parallel,-O3,guided,10,1,yes,3,ERROR
